Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
,W Carolina,#N/A,#N/A,#N/A,0.1418,0.3281,0.1070,0.4233,0.4194,0.5587,0.5020,0.3394,0.1082,0.1894,0.3377,0.4472,0.4962,0.3909,0.2387,0.0753,0.3361,0.1640,0.2279,0.6617,0.2908,0.0000,0.4450
,Longwood,#N/A,#N/A,#N/A,0.3845,0.3596,0.4439,0.3778,0.4839,0.5922,0.7725,0.4513,0.3562,0.4005,0.3491,0.4876,0.4538,0.4567,0.5491,0.5323,0.4759,0.4208,0.5207,0.5303,0.2983,0.5000,0.2650
,Alabama St,#N/A,#N/A,#N/A,0.3205,0.2274,0.3503,0.2273,0.2419,0.1955,0.3490,0.2581,0.2084,0.1800,0.5171,0.3865,0.1851,0.2507,0.1483,0.6452,0.2269,0.4107,0.1767,0.4186,0.0829,1.0000,0.2250
,Illinois St,#N/A,#N/A,#N/A,0.6526,0.7022,0.5642,0.5256,0.6183,0.6760,0.6588,0.5505,0.4433,0.5196,0.6723,0.4000,0.5975,0.6143,0.4601,0.3978,0.5157,0.4019,0.4262,0.3528,0.2694,0.7206,0.5050
,Loyola Chi,#N/A,#N/A,#N/A,0.5590,0.4410,0.4733,0.5199,0.5054,0.4972,0.5137,0.4874,0.4485,0.4750,0.6849,0.5146,0.4723,0.4483,0.5283,0.3333,0.5928,0.3521,0.4503,0.4795,0.3420,0.4853,0.5750
,Iona,#N/A,#N/A,#N/A,0.3205,0.4771,0.1417,0.5710,0.2527,0.5419,0.3725,0.2112,0.4142,0.2503,0.2350,0.5596,0.3661,0.2846,0.5734,0.2419,0.0932,0.5672,0.3799,0.6091,0.1345,0.1618,0.4550
,UMBC,#N/A,#N/A,#N/A,0.3461,0.3143,0.2353,0.5994,0.4194,0.5642,0.5961,0.3213,0.4354,0.3437,0.5378,0.3820,0.3251,0.3340,0.5982,0.2742,0.3293,0.2675,0.2359,0.1933,0.1065,0.5686,0.7900
,St Peter`s,#N/A,#N/A,#N/A,0.2808,0.1804,0.5668,0.2045,0.4140,0.5642,0.9098,0.4224,0.2375,0.3180,0.0039,0.7596,0.4295,0.4450,0.5121,0.7419,0.5592,0.4744,0.6640,0.3839,0.2726,0.5049,0.4450
,Santa Clara,#N/A,#N/A,#N/A,0.3921,0.6220,0.5267,0.3835,0.4892,0.6145,0.6784,0.5415,0.2691,0.4235,0.4873,0.6876,0.5083,0.4817,0.4454,0.3441,0.7609,0.1893,0.4503,0.5717,0.5005,0.3922,0.4700
,Incarnate Word,#N/A,#N/A,#N/A,0.4994,0.2777,0.2326,0.5795,0.2634,0.5028,0.4902,0.3231,0.4195,0.3369,0.5669,0.3416,0.2936,0.3057,0.1164,0.2473,0.4255,0.4278,0.3045,0.4359,0.1778,0.6373,0.5250
,Winthrop,#N/A,#N/A,#N/A,0.3845,0.3287,0.2193,0.5369,0.3226,0.3743,0.3137,0.2365,0.4485,0.2869,0.5968,0.5730,0.2521,0.2262,0.5800,0.3871,0.2376,0.3716,0.2384,0.3225,0.0985,0.4902,0.6600
,Chicago St,#N/A,#N/A,#N/A,0.0027,0.2764,0.2326,0.0000,0.1344,0.5419,0.6157,0.1570,0.0343,0.0149,0.2037,0.6562,0.0995,0.1317,0.2252,0.8011,0.1948,0.3464,0.2224,0.5074,0.0977,0.5931,0.2500
,Clemson,#N/A,#N/A,#N/A,0.2491,0.7347,0.2540,0.4631,0.4247,0.4804,0.4000,0.3375,0.3905,0.3329,0.5136,0.4067,0.3652,0.3283,0.6429,0.3602,0.1574,0.3685,0.2551,0.2759,0.0859,0.4216,0.6550
